"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: aResourcesXitem","Param: bDifficulty","Param: cSample"
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,34.487721,2.407740,"ms/op",OR10x250-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,32.542213,2.234789,"ms/op",OR10x250-,0.25,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,32.303952,2.205261,"ms/op",OR10x250-,0.25,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,30.720844,2.156021,"ms/op",OR10x250-,0.25,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,33.778965,2.105447,"ms/op",OR10x250-,0.25,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,34.734434,2.317389,"ms/op",OR10x250-,0.25,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,30.924686,2.935810,"ms/op",OR10x250-,0.25,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,36.726829,3.053942,"ms/op",OR10x250-,0.50,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,39.612910,3.722915,"ms/op",OR10x250-,0.50,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,40.346671,3.872077,"ms/op",OR10x250-,0.50,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,39.342629,3.560045,"ms/op",OR10x250-,0.50,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,37.310547,3.231052,"ms/op",OR10x250-,0.50,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,38.487025,3.226669,"ms/op",OR10x250-,0.50,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,36.354760,2.140991,"ms/op",OR10x250-,0.50,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,37.667996,2.226797,"ms/op",OR10x250-,0.50,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,37.856840,2.188929,"ms/op",OR10x250-,0.50,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,39.918128,3.330785,"ms/op",OR10x250-,0.50,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,21.382129,1.308477,"ms/op",OR10x250-,0.75,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,22.768740,1.495156,"ms/op",OR10x250-,0.75,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,23.020049,1.255968,"ms/op",OR10x250-,0.75,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,21.938623,1.958299,"ms/op",OR10x250-,0.75,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.gTestRandomFI","avgt",1,15,23.550855,1.396122,"ms/op",OR10x250-,0.75,_5
