"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: aResourcesXitem","Param: bDifficulty","Param: cSample"
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037661,0.004189,"ms/op",OR10x250-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.059633,0.003443,"ms/op",OR10x250-,0.25,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.039516,0.004430,"ms/op",OR10x250-,0.25,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.039271,0.003615,"ms/op",OR10x250-,0.25,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037492,0.004640,"ms/op",OR10x250-,0.25,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.039378,0.003550,"ms/op",OR10x250-,0.25,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037873,0.004546,"ms/op",OR10x250-,0.25,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.038257,0.005276,"ms/op",OR10x250-,0.50,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037716,0.004654,"ms/op",OR10x250-,0.50,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.057747,0.003768,"ms/op",OR10x250-,0.50,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037891,0.004389,"ms/op",OR10x250-,0.50,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.040446,0.004009,"ms/op",OR10x250-,0.50,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037954,0.004201,"ms/op",OR10x250-,0.50,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.aTestRandomCH","avgt",1,15,0.037440,0.004709,"ms/op",OR10x250-,0.50,_7
