"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: aResourcesXitem","Param: bDifficulty","Param: cSample"
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,140.217796,10.774271,"ms/op",OR10x250-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,128.545255,17.708675,"ms/op",OR10x250-,0.25,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,124.700073,18.264865,"ms/op",OR10x250-,0.25,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,109.284000,16.585819,"ms/op",OR10x250-,0.25,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,136.483164,22.679804,"ms/op",OR10x250-,0.25,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,124.331325,15.977536,"ms/op",OR10x250-,0.25,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,116.800440,21.016053,"ms/op",OR10x250-,0.25,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,183.574933,26.133332,"ms/op",OR10x250-,0.50,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,198.100123,23.342725,"ms/op",OR10x250-,0.50,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,202.884890,26.900848,"ms/op",OR10x250-,0.50,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,188.740436,24.443860,"ms/op",OR10x250-,0.50,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,192.542520,24.550438,"ms/op",OR10x250-,0.50,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,212.655439,31.434087,"ms/op",OR10x250-,0.50,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,194.515192,22.796928,"ms/op",OR10x250-,0.50,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,193.836817,22.200364,"ms/op",OR10x250-,0.50,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,186.392730,18.211988,"ms/op",OR10x250-,0.50,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,215.455682,31.377777,"ms/op",OR10x250-,0.50,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,117.366699,14.816062,"ms/op",OR10x250-,0.75,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,125.403801,14.744393,"ms/op",OR10x250-,0.75,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,130.305158,14.949217,"ms/op",OR10x250-,0.75,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,116.724564,15.745494,"ms/op",OR10x250-,0.75,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,130.299064,16.301446,"ms/op",OR10x250-,0.75,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,116.339249,11.653067,"ms/op",OR10x250-,0.75,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,125.027474,13.210914,"ms/op",OR10x250-,0.75,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,114.323073,16.814432,"ms/op",OR10x250-,0.75,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,105.588460,12.762984,"ms/op",OR10x250-,0.75,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.dTestRandomBI","avgt",1,15,120.674693,13.474249,"ms/op",OR10x250-,0.75,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.428200,NaN,"ms/op",OR10x100-,0.25,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.305462,NaN,"ms/op",OR10x100-,0.25,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,1.628064,NaN,"ms/op",OR10x100-,0.25,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,1.180076,NaN,"ms/op",OR10x100-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,1.152624,NaN,"ms/op",OR10x100-,0.25,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,1.720029,NaN,"ms/op",OR10x100-,0.25,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,4.174257,NaN,"ms/op",OR10x100-,0.25,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,3.011247,NaN,"ms/op",OR10x100-,0.25,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.372533,NaN,"ms/op",OR10x100-,0.25,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.221055,NaN,"ms/op",OR10x100-,0.25,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,3.404487,NaN,"ms/op",OR10x100-,0.50,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,3.394513,NaN,"ms/op",OR10x100-,0.50,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,3.335999,NaN,"ms/op",OR10x100-,0.50,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.541313,NaN,"ms/op",OR10x100-,0.50,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,6.801808,NaN,"ms/op",OR10x100-,0.50,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,3.335175,NaN,"ms/op",OR10x100-,0.50,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,3.354280,NaN,"ms/op",OR10x100-,0.50,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.507330,NaN,"ms/op",OR10x100-,0.50,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,4.166801,NaN,"ms/op",OR10x100-,0.50,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,9.196107,NaN,"ms/op",OR10x100-,0.50,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.063107,NaN,"ms/op",OR10x100-,0.75,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.839255,NaN,"ms/op",OR10x100-,0.75,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,4.814639,NaN,"ms/op",OR10x100-,0.75,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.077610,NaN,"ms/op",OR10x100-,0.75,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,1.365180,NaN,"ms/op",OR10x100-,0.75,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,3.527646,NaN,"ms/op",OR10x100-,0.75,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.811742,NaN,"ms/op",OR10x100-,0.75,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,3.519590,NaN,"ms/op",OR10x100-,0.75,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,3.456184,NaN,"ms/op",OR10x100-,0.75,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,2.672257,NaN,"ms/op",OR10x100-,0.75,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,19.771652,NaN,"ms/op",OR10x250-,0.25,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,24.084803,NaN,"ms/op",OR10x250-,0.25,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,21.968013,NaN,"ms/op",OR10x250-,0.25,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,28.941986,NaN,"ms/op",OR10x250-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,32.467934,NaN,"ms/op",OR10x250-,0.25,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,12.169736,NaN,"ms/op",OR10x250-,0.25,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,7.902260,NaN,"ms/op",OR10x250-,0.25,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,36.413449,NaN,"ms/op",OR10x250-,0.25,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,20.520367,NaN,"ms/op",OR10x250-,0.25,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,24.224353,NaN,"ms/op",OR10x250-,0.25,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,44.966501,NaN,"ms/op",OR10x250-,0.50,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,28.002927,NaN,"ms/op",OR10x250-,0.50,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,44.891968,NaN,"ms/op",OR10x250-,0.50,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,44.441759,NaN,"ms/op",OR10x250-,0.50,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,89.272973,NaN,"ms/op",OR10x250-,0.50,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,44.723854,NaN,"ms/op",OR10x250-,0.50,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,44.532473,NaN,"ms/op",OR10x250-,0.50,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,44.438974,NaN,"ms/op",OR10x250-,0.50,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,55.582663,NaN,"ms/op",OR10x250-,0.50,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,28.047343,NaN,"ms/op",OR10x250-,0.50,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,39.033983,NaN,"ms/op",OR10x250-,0.75,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,39.252443,NaN,"ms/op",OR10x250-,0.75,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,30.049009,NaN,"ms/op",OR10x250-,0.75,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,31.449336,NaN,"ms/op",OR10x250-,0.75,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,30.453937,NaN,"ms/op",OR10x250-,0.75,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,17.559439,NaN,"ms/op",OR10x250-,0.75,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,34.371482,NaN,"ms/op",OR10x250-,0.75,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,22.162419,NaN,"ms/op",OR10x250-,0.75,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,43.999244,NaN,"ms/op",OR10x250-,0.75,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.eTestGreedyBI","avgt",1,1,8.832282,NaN,"ms/op",OR10x250-,0.75,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,3.708941,NaN,"ms/op",OR10x100-,0.25,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,3.749195,NaN,"ms/op",OR10x100-,0.25,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.522617,NaN,"ms/op",OR10x100-,0.25,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,5.677894,NaN,"ms/op",OR10x100-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,3.697138,NaN,"ms/op",OR10x100-,0.25,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.687270,NaN,"ms/op",OR10x100-,0.25,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,2.246829,NaN,"ms/op",OR10x100-,0.25,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,2.227640,NaN,"ms/op",OR10x100-,0.25,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,6.884919,NaN,"ms/op",OR10x100-,0.25,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,3.960102,NaN,"ms/op",OR10x100-,0.25,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.133831,NaN,"ms/op",OR10x100-,0.50,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.753102,NaN,"ms/op",OR10x100-,0.50,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,2.748676,NaN,"ms/op",OR10x100-,0.50,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,6.765181,NaN,"ms/op",OR10x100-,0.50,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.142600,NaN,"ms/op",OR10x100-,0.50,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.113309,NaN,"ms/op",OR10x100-,0.50,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.078136,NaN,"ms/op",OR10x100-,0.50,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,5.537320,NaN,"ms/op",OR10x100-,0.50,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,2.756393,NaN,"ms/op",OR10x100-,0.50,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.128376,NaN,"ms/op",OR10x100-,0.50,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,3.716536,NaN,"ms/op",OR10x100-,0.75,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,2.952771,NaN,"ms/op",OR10x100-,0.75,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.742272,NaN,"ms/op",OR10x100-,0.75,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,4.072707,NaN,"ms/op",OR10x100-,0.75,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,3.083082,NaN,"ms/op",OR10x100-,0.75,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,3.755877,NaN,"ms/op",OR10x100-,0.75,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,1.909236,NaN,"ms/op",OR10x100-,0.75,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,3.954293,NaN,"ms/op",OR10x100-,0.75,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,5.434577,NaN,"ms/op",OR10x100-,0.75,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,1.890113,NaN,"ms/op",OR10x100-,0.75,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,25.643970,NaN,"ms/op",OR10x250-,0.25,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,34.449650,NaN,"ms/op",OR10x250-,0.25,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,76.748389,NaN,"ms/op",OR10x250-,0.25,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.fTestToyodaBI","avgt",1,1,51.283041,NaN,"ms/op",OR10x250-,0.25,_4
