"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: aResourcesXitem","Param: bDifficulty","Param: cSample"
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.419241,NaN,"ms/op",OR10x100-,0.25,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.458381,NaN,"ms/op",OR10x100-,0.25,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.424407,NaN,"ms/op",OR10x100-,0.25,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.418319,NaN,"ms/op",OR10x100-,0.25,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.422206,NaN,"ms/op",OR10x100-,0.25,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.534536,NaN,"ms/op",OR10x100-,0.25,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.436289,NaN,"ms/op",OR10x100-,0.25,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.544485,NaN,"ms/op",OR10x100-,0.50,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.601846,NaN,"ms/op",OR10x100-,0.50,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.476549,NaN,"ms/op",OR10x100-,0.50,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.570949,NaN,"ms/op",OR10x100-,0.50,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.466057,NaN,"ms/op",OR10x100-,0.50,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.474041,NaN,"ms/op",OR10x100-,0.50,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.451929,NaN,"ms/op",OR10x100-,0.50,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.436460,NaN,"ms/op",OR10x100-,0.50,_8
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.444521,NaN,"ms/op",OR10x100-,0.50,_9
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.421825,NaN,"ms/op",OR10x100-,0.50,_10
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.624373,NaN,"ms/op",OR10x100-,0.75,_1
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.561565,NaN,"ms/op",OR10x100-,0.75,_2
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.458262,NaN,"ms/op",OR10x100-,0.75,_3
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.455501,NaN,"ms/op",OR10x100-,0.75,_4
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.449741,NaN,"ms/op",OR10x100-,0.75,_5
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.446874,NaN,"ms/op",OR10x100-,0.75,_6
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.456872,NaN,"ms/op",OR10x100-,0.75,_7
"be.ac.ulb.kubedaar.knapsack.problem.berk.MyBenchmark.cTestToyodaCH","avgt",1,1,0.453163,NaN,"ms/op",OR10x100-,0.75,_8
